"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","counterbalance_list","study_name","consented","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label"
"audio_presentation","null","audio/native_2/ftqpxk732r_18F_audio.webm","null","audio-keyboard-response","121","2.1.1","1625650","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","18","18F","18","Audio item 18","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_18F_audio.webm","","","","","","",""
"truth_judgment","1169","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","11","html-slider-response","122","2.1.0","1626820","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","18","18F","18","Audio item 18","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_18F_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_38T_audio.webm","null","audio-keyboard-response","123","2.1.1","1631743","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","38","38T","38","Audio item 38","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_38T_audio.webm","","","","","","",""
"truth_judgment","1159","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","124","2.1.0","1632903","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","38","38T","38","Audio item 38","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_38T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_33T_audio.webm","null","audio-keyboard-response","125","2.1.1","1636880","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_33T_audio.webm","","","","","","",""
"truth_judgment","1900","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","4","html-slider-response","126","2.1.0","1638781","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_33T_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_32F_audio.webm","null","audio-keyboard-response","127","2.1.1","1642441","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","32","32F","32","Audio item 32","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_32F_audio.webm","","","","","","",""
"truth_judgment","1312","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","10","html-slider-response","128","2.1.0","1643753","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","32","32F","32","Audio item 32","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_32F_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_36T_audio.webm","null","audio-keyboard-response","129","2.1.1","1648453","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","36","36T","36","Audio item 36","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_36T_audio.webm","","","","","","",""
"truth_judgment","6947","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","130","2.1.0","1655401","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","36","36T","36","Audio item 36","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_36T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_28F_audio.webm","null","audio-keyboard-response","131","2.1.1","1659888","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","28","28F","28","Audio item 28","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_28F_audio.webm","","","","","","",""
"truth_judgment","1596","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","4","html-slider-response","132","2.1.0","1661485","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","28","28F","28","Audio item 28","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_28F_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_14T_audio.webm","null","audio-keyboard-response","133","2.1.1","1668165","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","14","14T","14","Audio item 14","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_14T_audio.webm","","","","","","",""
"truth_judgment","2756","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","134","2.1.0","1670922","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","14","14T","14","Audio item 14","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_14T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_8T_audio.webm","null","audio-keyboard-response","135","2.1.1","1676239","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","8","8T","8","Audio item 8","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_8T_audio.webm","","","","","","",""
"truth_judgment","34332","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","1","html-slider-response","136","2.1.0","1710571","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","8","8T","8","Audio item 8","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_8T_audio.webm","7","1","1","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_25T_audio.webm","null","audio-keyboard-response","137","2.1.1","1714546","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","25","25T","25","Audio item 25","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_25T_audio.webm","","","","","","",""
"truth_judgment","1388","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","10","html-slider-response","138","2.1.0","1715935","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","25","25T","25","Audio item 25","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_25T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_2T_audio.webm","null","audio-keyboard-response","139","2.1.1","1720306","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","2","2T","2","Audio item 2","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_2T_audio.webm","","","","","","",""
"truth_judgment","1508","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","5","html-slider-response","140","2.1.0","1721815","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","2","2T","2","Audio item 2","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_2T_audio.webm","7","5","5","0","14","definitely false","definitely true"
"final_screen","2222","
        <div class=""study-box center-text"">
          <h2>End of Study</h2>
          <p>Thank you for participating.</p>
          <p>Click the button below to finish and send your responses securely to the study server.</p>
        </div>
      ","0","html-button-response","141","2.1.0","1724038","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","","","","","","","","","","","","","","","","","","",""
