"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","participant_id_source","prolific_pid","prolific_study_id","prolific_session_id","counterbalance_list","study_name","consented","confirmed_read_and_understood","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label","participant_difficulty_rating_cm","difficulty_scale_min_cm","difficulty_scale_max_cm","difficulty_scale_left_label","difficulty_scale_right_label"
"truth_judgment","2390","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","100","2.1.0","424423","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","36","36T","36","Audio item 36","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_36T_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2432","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","6","html-slider-response","101","2.1.0","426860","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","36","36T","36","Audio item 36","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_36T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","6","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_47F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","102","2.1.1","431129","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","47","47F","47","Audio item 47","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_47F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2363","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","103","2.1.0","433497","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","47","47F","47","Audio item 47","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_47F_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2247","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","104","2.1.0","435747","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","47","47F","47","Audio item 47","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_47F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_44F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","105","2.1.1","440067","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","44","44F","44","Audio item 44","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_44F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2921","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","106","2.1.0","442992","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","44","44F","44","Audio item 44","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_44F_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3091","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","107","2.1.0","446087","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","44","44F","44","Audio item 44","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_44F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_4T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","108","2.1.1","448483","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","4","4T","4","Audio item 4","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_4T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","1969","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","109","2.1.0","450456","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","4","4T","4","Audio item 4","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_4T_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2427","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","110","2.1.0","452888","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","4","4T","4","Audio item 4","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_4T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_6F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","111","2.1.1","458595","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","6","6F","6","Audio item 6","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_6F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","8776","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","112","2.1.0","467375","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","6","6F","6","Audio item 6","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_6F_audio.webm?v=2026-05-12-native2-refresh","7","9","9","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3656","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","113","2.1.0","471035","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","6","6F","6","Audio item 6","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_6F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_13T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","114","2.1.1","475832","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","13","13T","13","Audio item 13","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_13T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","1804","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","115","2.1.0","477639","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","13","13T","13","Audio item 13","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_13T_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2520","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","116","2.1.0","480163","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","13","13T","13","Audio item 13","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_13T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_39T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","117","2.1.1","484963","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_39T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2657","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","118","2.1.0","487624","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_39T_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2331","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","119","2.1.0","489959","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_39T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_24F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","120","2.1.1","495064","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","24","24F","24","Audio item 24","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_24F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2080","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","121","2.1.0","497147","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","24","24F","24","Audio item 24","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_24F_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2160","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","122","2.1.0","499312","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","24","24F","24","Audio item 24","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_24F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F14F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","123","2.1.1","503992","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F14","F14F","14","Audio item F14","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F14F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","3669","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","124","2.1.0","507664","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F14","F14F","14","Audio item F14","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F14F_audio.webm?v=2026-05-12-native2-refresh","7","14","14","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2739","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","125","2.1.0","510408","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F14","F14F","14","Audio item F14","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F14F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F16F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","126","2.1.1","517603","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F16","F16F","16","Audio item F16","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F16F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","6112","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","127","2.1.0","523719","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F16","F16F","16","Audio item F16","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F16F_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2107","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","128","2.1.0","525830","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F16","F16F","16","Audio item F16","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F16F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_46T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","129","2.1.1","530147","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","46","46T","46","Audio item 46","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_46T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2826","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","130","2.1.0","532976","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","46","46T","46","Audio item 46","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_46T_audio.webm?v=2026-05-12-native2-refresh","7","14","14","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2259","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","131","2.1.0","535240","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","46","46T","46","Audio item 46","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_46T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_3F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","132","2.1.1","540163","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","3","3F","3","Audio item 3","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_3F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","3057","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","133","2.1.0","543223","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","3","3F","3","Audio item 3","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_3F_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","1973","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","134","2.1.0","545200","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","3","3F","3","Audio item 3","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_3F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_28F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","135","2.1.1","549219","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","28","28F","28","Audio item 28","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_28F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2928","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","136","2.1.0","552152","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","28","28F","28","Audio item 28","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_28F_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3028","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","10","html-slider-response","137","2.1.0","555183","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","28","28F","28","Audio item 28","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_28F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","10","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_48F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","138","2.1.1","560941","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","48","48F","48","Audio item 48","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_48F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2170","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","139","2.1.0","563115","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","48","48F","48","Audio item 48","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_48F_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","1636","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","6","html-slider-response","140","2.1.0","564755","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","48","48F","48","Audio item 48","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_48F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","6","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F7T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","141","2.1.1","569069","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F7","F7T","7","Audio item F7","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F7T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2794","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","142","2.1.0","571867","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F7","F7T","7","Audio item F7","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F7T_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2880","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","143","2.1.0","574751","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F7","F7T","7","Audio item F7","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F7T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_23T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","144","2.1.1","578723","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","23","23T","23","Audio item 23","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_23T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","1937","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","145","2.1.0","580664","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","23","23T","23","Audio item 23","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_23T_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2283","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","146","2.1.0","582951","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","23","23T","23","Audio item 23","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_23T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
