"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","participant_id_source","prolific_pid","prolific_study_id","prolific_session_id","counterbalance_list","study_name","consented","confirmed_read_and_understood","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label","participant_difficulty_rating_cm","difficulty_scale_min_cm","difficulty_scale_max_cm","difficulty_scale_left_label","difficulty_scale_right_label"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F10T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","102","2.1.1","727480","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F10","F10T","10","Audio item F10","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F10T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","9436","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","103","2.1.0","736921","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F10","F10T","10","Audio item F10","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F10T_audio.webm?v=2026-05-12-native2-refresh","7","9","9","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3271","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","104","2.1.0","740194","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F10","F10T","10","Audio item F10","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F10T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F12T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","105","2.1.1","744870","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F12","F12T","12","Audio item F12","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F12T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","5275","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","2","html-slider-response","106","2.1.0","750148","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F12","F12T","12","Audio item F12","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F12T_audio.webm?v=2026-05-12-native2-refresh","7","2","2","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3313","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","107","2.1.0","753464","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F12","F12T","12","Audio item F12","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F12T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_6T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","108","2.1.1","759650","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","6","6T","6","Audio item 6","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_6T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","6844","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","109","2.1.0","766497","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","6","6T","6","Audio item 6","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_6T_audio.webm?v=2026-05-12-native2-refresh","7","9","9","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2933","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","110","2.1.0","769432","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","6","6T","6","Audio item 6","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_6T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_41T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","111","2.1.1","773511","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","41","41T","41","Audio item 41","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_41T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","6249","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","112","2.1.0","779763","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","41","41T","41","Audio item 41","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_41T_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2852","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","5","html-slider-response","113","2.1.0","782617","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","41","41T","41","Audio item 41","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_41T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","5","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_14F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","114","2.1.1","789810","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","14","14F","14","Audio item 14","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_14F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","6239","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","2","html-slider-response","115","2.1.0","796052","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","14","14F","14","Audio item 14","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_14F_audio.webm?v=2026-05-12-native2-refresh","7","2","2","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3422","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","116","2.1.0","799476","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","14","14F","14","Audio item 14","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_14F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_40F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","117","2.1.1","802950","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","40","40F","40","Audio item 40","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_40F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","3171","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","118","2.1.0","806125","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","40","40F","40","Audio item 40","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_40F_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3465","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","119","2.1.0","809592","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","40","40F","40","Audio item 40","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_40F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F11T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","120","2.1.1","814751","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F11","F11T","11","Audio item F11","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F11T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","9549","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","5","html-slider-response","121","2.1.0","824304","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F11","F11T","11","Audio item F11","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F11T_audio.webm?v=2026-05-12-native2-refresh","7","5","5","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","4070","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","122","2.1.0","828376","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F11","F11T","11","Audio item F11","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F11T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F14T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","123","2.1.1","833050","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F14","F14T","14","Audio item F14","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F14T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","6494","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","8","html-slider-response","124","2.1.0","839547","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F14","F14T","14","Audio item F14","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F14T_audio.webm?v=2026-05-12-native2-refresh","7","8","8","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3231","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","125","2.1.0","842780","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F14","F14T","14","Audio item F14","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F14T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_36T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","126","2.1.1","847170","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","36","36T","36","Audio item 36","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_36T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","5110","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","127","2.1.0","852284","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","36","36T","36","Audio item 36","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_36T_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3968","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","6","html-slider-response","128","2.1.0","856254","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","36","36T","36","Audio item 36","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_36T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","6","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F2F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","129","2.1.1","862071","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F2","F2F","2","Audio item F2","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F2F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","15612","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","130","2.1.0","877685","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F2","F2F","2","Audio item F2","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F2F_audio.webm?v=2026-05-12-native2-refresh","7","14","14","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3661","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","131","2.1.0","881348","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F2","F2F","2","Audio item F2","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F2F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_48F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","132","2.1.1","887111","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","48","48F","48","Audio item 48","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_48F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","9543","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","133","2.1.0","896657","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","48","48F","48","Audio item 48","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_48F_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3660","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","134","2.1.0","900320","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","48","48F","48","Audio item 48","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_48F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_38T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","135","2.1.1","904342","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","38","38T","38","Audio item 38","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_38T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","4477","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","8","html-slider-response","136","2.1.0","908824","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","38","38T","38","Audio item 38","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_38T_audio.webm?v=2026-05-12-native2-refresh","7","8","8","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3038","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","137","2.1.0","911863","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","38","38T","38","Audio item 38","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_38T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F8F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","138","2.1.1","917691","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F8","F8F","8","Audio item F8","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F8F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","5327","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","3","html-slider-response","139","2.1.0","923022","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F8","F8F","8","Audio item F8","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F8F_audio.webm?v=2026-05-12-native2-refresh","7","3","3","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3278","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","140","2.1.0","926302","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F8","F8F","8","Audio item F8","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F8F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F9F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","141","2.1.1","930142","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F9","F9F","9","Audio item F9","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","5097","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","142","2.1.0","935241","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F9","F9F","9","Audio item F9","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9F_audio.webm?v=2026-05-12-native2-refresh","7","9","9","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3302","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","143","2.1.0","938545","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F9","F9F","9","Audio item F9","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F3F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","144","2.1.1","942570","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F3","F3F","3","Audio item F3","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F3F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","7838","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","145","2.1.0","950410","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F3","F3F","3","Audio item F3","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F3F_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","6175","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","146","2.1.0","956588","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F3","F3F","3","Audio item F3","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F3F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F1F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","147","2.1.1","961212","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F1","F1F","1","Audio item F1","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","7075","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","148","2.1.0","968291","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F1","F1F","1","Audio item F1","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1F_audio.webm?v=2026-05-12-native2-refresh","7","9","9","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3903","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","149","2.1.0","972197","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F1","F1F","1","Audio item F1","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
